Index,Name,Z_Classification,Subgroup_2,Subgroup_3,Subgroup_4,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,total amount
 ZB5K259-3XL, ARGEN warning softshell jacket orange 3XL (58), C, BODY PROTECTION, WARNING CLOTHING, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,2,1,6,7,16,2,39,11,0,9,1,109
 ZB5K753-10, DILL latex-coated protective gloves grey/blue (12 pairs/pack) 10, N, HAND PROTECTION, GLOVES, LATEX COATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,63,108
 ZB5K249-3XL, HEINER rain jacket dark gray/green 3XL (58), C, BODY PROTECTION, CLOTHES, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,2,0,13,4,2,5,0,7,0,1,15,1,8,1,12,1,2,0,0,0,4,4,0,1,0,1,2,1,111
 ZB5K259-M, ARGEN warning softshell jacket orange M (50), C, BODY PROTECTION, WARNING CLOTHING, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,2,0,2,2,16,9,18,12,0,27,1,105
 ZB5K278-2-2XL, EDGAR II protective overalls graphite 2XL (56), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,7,32,29,0,104
 ZB5K814-S, WURNITZ elastic protective sweatshirt dark gray S, N, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,30,12,0,103
 ZB5K751-11-W,RODER latex-coated protective gloves red/black (12 pairs/pack) 11 EAST, N, HAND PROTECTION, GLOVES, LATEX COATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1,7,0,102
 ZB5K346-XL," LEDA warning jacket, insulated parka, orange, XL (54)", N, BODY PROTECTION, WARNING CLOTHING, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,14,12,5,11,0,1,0,2,0,15,1,102
 ZB5K574-40, WARNOW safety shoes RIPSTOP S1PL SR FO black/blue 40, N, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,25,19,1,101
 ZB5K276-2-M," EDGAR II protective trousers, dark beige M (50)", A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,36,26,0,98
 ZB5K901-3XL, NIERS sweatshirt black 3XL (58), N, BODY PROTECTION, CLOTHES, HOODIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,23,18,4,97
 ZB5K336-S, EXTER warning softshell jacket orange S (48), C, BODY PROTECTION, WARNING CLOTHING, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,2,1,2,0,6,2,9,0,8,1,9,1,1,6,0,0,0,5,1,0,0,2,21,9,0,4,0,1,0,0,99
 ZB5K811-L," TAUBER 4-way stretch protective sweatshirt, dark gray L", N, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,30,1,96
 ZB5K575-45," SCHMUTTER ADVANCED S1P SRC safety shoes, gray/blue 45", N, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,39,0,96
 ZB5K801-1-2XL, LEMBERG protective overalls dark gray 2XL (56), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,53,13,2,95
 ZB5K333-XL, AICH insulated warning overalls orange XL (54), C, BODY PROTECTION, WARNING CLOTHING, Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,36,12,0,5,1,1,0,0,0,1,0,97
 ZB5K761-11-W, VECHTE nitrile-coated ribbed protective gloves green/gray (12 pairs/pack) 11 EAST, N, HAND PROTECTION, GLOVES, COATED NITRILE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,70,0,94
ZB5K805-1-S, KALMIT protective trousers light gray S (48), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,43,7,8,94
 ZB5K761-10-W, VECHTE nitrile-coated ribbed protective gloves green/gray (12 pairs/pack) 10 EAST, N, HAND PROTECTION, GLOVES, COATED NITRILE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,94
 ZB5K355-1-S, EMS protective trousers jeans blue S (40), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,4,63,0,94
 ZB5K805-1-XL, KALMIT safety pants light gray XL (54), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,56,13,12,92
 ZB5K341-3XL, NIMS warning rain jacket orange 3XL (58), C, BODY PROTECTION, WARNING CLOTHING, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,1,1,1,5,1,9,4,4,6,2,7,6,4,0,2,1,2,2,0,1,1,15,2,2,0,1,0,0,95
 ZB5K812-3XL," TAUBER 4-way stretch protective trousers, dark gray, 3XL", N, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,7,91
 ZB5K802-1-3XL, LEMBERG protective trousers dark gray 3XL (58), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,37,0,48,1,90
 ZB5K814-2XL, WURNITZ elastic protective sweatshirt dark gray 2XL, N, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,35,15,2,90
 ZB5K753-9, DILL latex-coated protective gloves grey/blue (12 pairs/pack) 9, N, HAND PROTECTION, GLOVES, LATEX COATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,49,90
 ZB5K276-2-L," EDGAR II protective trousers, dark beige L (52)", A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,30,16,4,90
 ZB5K330-3XL," LEDA warning jacket, insulated parka, yellow 3XL (58)", A, BODY PROTECTION, WARNING CLOTHING, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,47,1,11,11,1,1,2,8,5,2,1,121
 ZB5K753-11, DILL latex-coated protective gloves grey/blue (12 pairs/pack) 11, N, HAND PROTECTION, GLOVES, LATEX COATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,49,87
 ZB5K284-2-S,EDGAR II protective sweatshirt graphite S (48), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,27,5,8,1,83
 ZB5K811-XL," TAUBER 4-way stretch protective sweatshirt, dark gray, XL", N, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,26,2,82
 ZB5K355-1-2XL, EMS protective trousers jeans blue 2XL (56), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1,56,4,82
ZB5K332-L, AICH insulated warning overalls yellow L (52), C, BODY PROTECTION, WARNING CLOTHING, Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,42,12,0,7,4,0,1,0,1,4,0,101
 ZB5K279-2-3XL, EDGAR II protective pants graphite 3XL (58), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,23,21,1,0,82
 ZB5K284-2-2XL, EDGAR II protective sweatshirt graphite 2XL (56), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,8,20,5,82
 ZB5K805-1-L, KALMIT protective trousers light gray L (52), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,41,12,14,81
 ZB5K761-9, VECHTE nitrile-coated ribbed protective gloves green/gray (12 pairs/pack) 9, N, HAND PROTECTION, GLOVES, COATED NITRILE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,34,81
 ZB5K344-2XL, ABENS warning rain pants yellow 2XL (56), C, BODY PROTECTION, WARNING CLOTHING, PANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,5,0,9,1,6,0,1,0,5,2,8,6,0,0,4,5,13,0,0,0,4,0,1,1,1,0,1,0,85
 ZB5K811-M," TAUBER 4-way stretch protective sweatshirt, dark gray M", N, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,23,2,77
 ZB5K332-XL, AICH insulated warning overalls yellow XL (54), C, BODY PROTECTION, WARNING CLOTHING, Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,43,11,1,11,2,1,2,0,1,1,0,105
 ZB5K761-9-W, VECHTE nitrile-coated ribbed protective gloves green/gray (12 pairs/pack) 9 EAST, N, HAND PROTECTION, GLOVES, COATED NITRILE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,74
 ZB5K448-M, DALKEN phone pocket black uni 1 pc/pack. MARKET,, BODY PROTECTION, CLOTHING ACCESSORIES, POCKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,74
 ZB5K333-2XL, AICH insulated warning overalls orange 2XL (56), C, BODY PROTECTION, WARNING CLOTHING, Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,11,8,1,2,1,1,0,0,0,1,0,75
 ZB5K346-2XL," LEDA warning jacket, insulated parka, orange 2XL (56)", N, BODY PROTECTION, WARNING CLOTHING, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,15,5,6,1,0,1,1,1,15,1,75
 ZB5K343-L,VOLME warning rain overalls orange L (52), C, BODY PROTECTION, WARNING CLOTHING, Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,4,4,0,7,1,6,2,1,0,4,1,6,0,0,0,0,0,6,0,2,1,4,9,0,2,0,1,0,0,75
 ZB5K342-2XL, VOLME warning rain overalls yellow 2XL (56), C, BODY PROTECTION, WARNING CLOTHING, Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,6,2,0,9,0,2,4,0,0,1,2,9,0,0,0,2,6,6,0,0,2,8,0,1,0,0,0,0,0,73
 ZB5K814-3XL, WURNITZ elastic protective sweatshirt dark gray 3XL, N, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,11,2,71
 ZB5K575-41," SCHMUTTER ADVANCED S1P SRC safety shoes, gray/blue 41", N, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,21,1,71
 ZB5K800-1-S, LEMBERG protective sweatshirt dark gray S (48), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,12,41,4,70
 ZB5K344-M, ABENS warning rain pants yellow M (50), C, BODY PROTECTION, WARNING CLOTHING, PANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,5,0,9,1,2,1,0,0,1,1,8,7,0,0,4,1,8,4,0,0,4,1,2,1,1,0,0,0,71
 ZB5K343-XL, VOLME warning rain overalls orange XL (54), C, BODY PROTECTION, WARNING CLOTHING, Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,4,4,5,7,0,4,0,4,1,6,2,6,0,0,0,0,0,6,0,4,0,4,4,1,0,0,0,0,0,74
 ZB5K805-1-3XL,KALMIT safety pants light gray 3XL (58), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,59,0,6,68
 ZB5K278-2-3XL, EDGAR II protective overalls graphite 3XL (58), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,13,14,8,67
 ZB5K333-M, AICH insulated warning overalls orange M (50), C, BODY PROTECTION, WARNING CLOTHING, Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,20,13,0,0,1,0,0,0,0,2,0,67
 ZB5K343-M, VOLME warning rain overalls orange M (50), C, BODY PROTECTION, WARNING CLOTHING, Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,2,0,6,0,2,1,0,0,9,0,6,1,0,0,6,0,5,0,2,1,5,6,0,0,0,0,0,0,67
 ZB5K342-M, VOLME warning rain overalls yellow M (50), C, BODY PROTECTION, WARNING CLOTHING, Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,7,2,0,11,0,4,0,0,0,4,0,9,2,0,0,1,4,6,0,1,0,6,0,1,5,2,0,0,0,70
 ZB5K278-2-S," EDGAR II protective overalls, graphite S (48)", A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,15,7,1,64
 ZB5K341-S, NIMS warning rain jacket orange S (48), C, BODY PROTECTION, WARNING CLOTHING, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,1,2,12,5,4,1,0,0,6,0,8,2,0,0,2,0,1,0,0,1,2,5,0,0,0,0,0,0,63
 ZB5K575-46," SCHMUTTER ADVANCED S1P SRC safety shoes, gray/blue 46", N, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,13,7,61
ZB5K344-3XL, ABENS warning rain pants yellow 3XL (58), C, BODY PROTECTION, WARNING CLOTHING, PANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,1,9,2,1,0,0,0,1,0,7,2,1,0,1,4,12,0,2,1,1,0,0,0,0,0,1,0,60
 ZB5K811-2XL, TAUBER protective sweatshirt 4-way stretch dark gray 2XL, N, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,20,1,59
 ZB5K801-1-3XL,LEMBERG protective overalls dark gray 3XL (58), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,18,2,57
 ZB5K800-1-3XL, LEMBERG protective sweatshirt dark gray 3XL (58), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,0,14,2,56
 ZB5K801-1-S, LEMBERG protective overalls dark gray S (48), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,12,7,55
 ZB5K342-3XL, VOLME warning rain overalls yellow 3XL (58), C, BODY PROTECTION, WARNING CLOTHING, Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,1,0,9,1,1,1,5,0,1,1,7,1,0,0,2,2,2,0,0,0,4,0,1,0,2,0,0,0,57
 ZB5K343-2XL, VOLME warning rain overalls orange 2XL (56), C, BODY PROTECTION, WARNING CLOTHING, Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,4,2,0,7,1,2,2,2,1,4,0,6,1,0,0,0,0,1,0,2,4,4,0,0,0,0,0,0,0,54
 ZB5K276-2-XL," EDGAR II protective trousers, dark beige, XL (54)", A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,14,9,0,54
 ZB5K757-10-W," JAGST protective gloves coated with polyurethane, black (12 pairs/pack) 10 EAST", N, HAND PROTECTION, GLOVES, COATED POLYURETHANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,41,2,50
 ZB5K346-S," LEDA warning jacket, insulated parka, orange S (48)", N, BODY PROTECTION, WARNING CLOTHING, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,5,5,0,0,0,0,2,25,0,55
 ZB5K811-S," TAUBER 4-way stretch protective sweatshirt, dark gray S", N, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,14,0,49
 ZB5K332-M, AICH insulated warning overalls yellow M (50), C, BODY PROTECTION, WARNING CLOTHING, Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,14,5,0,1,2,1,2,0,0,0,0,54
 ZB5K811-3XL,TAUBER protective sweatshirt 4-way stretch dark gray 3XL, N, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,15,1,44
 ZB5K344-S, ABENS warning rain pants yellow S (48), C, BODY PROTECTION, WARNING CLOTHING, PANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,2,0,1,0,1,0,7,2,1,0,2,2,7,0,1,0,1,0,1,2,1,1,0,0,44
